songId,title,artist,bpm,category,imageName,isNew,isLocked,searchAcronyms,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,regionJp,regionIntl,regionUsa,regionCn,isSpecial,version,internalId,releaseDate
Secret Sleuth,Secret Sleuth,島爺×蜂屋ななし,288,maimai,41c177b334cf5c221cfae0f6a67c408e840daa5512d5c2658735905d45457551,false,false,秘密侦探,dx,remaster,13+,13.8,はっぴー,682,68,103,35,9,897,true,true,true,true,false,maimaiでらっくす,1002,2021-12-02
でらっくmaimai♪てんてこまい!,でらっくmaimai♪てんてこまい!,やしきん feat.でらっくま(CV:三森すずこ),178,maimai,ec7af47bd663714e39da4fdc763f18ff78fdb3c8849fc81fd5cb8810ce15fb88,false,false,dx主题曲|滴蜡熊|滴蜡熊大家族|豪华舞萌手忙脚乱|迪拉熊|迪拉熊主题曲|迪拉熊全家福,dx,basic,4,4,-,130,19,4,11,7,171,true,true,true,true,false,maimaiでらっくす,1003,2019-07-11
でらっくmaimai♪てんてこまい!,でらっくmaimai♪てんてこまい!,やしきん feat.でらっくま(CV:三森すずこ),178,maimai,ec7af47bd663714e39da4fdc763f18ff78fdb3c8849fc81fd5cb8810ce15fb88,false,false,dx主题曲|滴蜡熊|滴蜡熊大家族|豪华舞萌手忙脚乱|迪拉熊|迪拉熊主题曲|迪拉熊全家福,dx,advanced,7+,7.7,-,292,23,20,12,9,356,true,true,true,true,false,maimaiでらっくす,1003,2019-07-11
でらっくmaimai♪てんてこまい!,でらっくmaimai♪てんてこまい!,やしきん feat.でらっくま(CV:三森すずこ),178,maimai,ec7af47bd663714e39da4fdc763f18ff78fdb3c8849fc81fd5cb8810ce15fb88,false,false,dx主题曲|滴蜡熊|滴蜡熊大家族|豪华舞萌手忙脚乱|迪拉熊|迪拉熊主题曲|迪拉熊全家福,dx,expert,10,10.3,Jack,404,69,44,61,10,588,true,true,true,true,false,maimaiでらっくす,1003,2019-07-11
でらっくmaimai♪てんてこまい!,でらっくmaimai♪てんてこまい!,やしきん feat.でらっくま(CV:三森すずこ),178,maimai,ec7af47bd663714e39da4fdc763f18ff78fdb3c8849fc81fd5cb8810ce15fb88,false,false,dx主题曲|滴蜡熊|滴蜡熊大家族|豪华舞萌手忙脚乱|迪拉熊|迪拉熊主题曲|迪拉熊全家福,dx,master,12+,12.7,はっぴー,518,44,132,68,10,772,true,true,true,true,false,maimaiでらっくす,1003,2019-07-11
MAXRAGE,MAXRAGE,EBIMAYO,222,maimai,3d63e8574fb1ce6b571cbc21bb14c980a24738e0f36e109a1fe5ac8c46b917bc,false,false,极怒|满怒|迪卢克按按钮|麻油按按钮,dx,basic,5,5,-,158,8,4,13,3,186,true,true,true,true,false,maimaiでらっくす,1004,2019-07-11
MAXRAGE,MAXRAGE,EBIMAYO,222,maimai,3d63e8574fb1ce6b571cbc21bb14c980a24738e0f36e109a1fe5ac8c46b917bc,false,false,极怒|满怒|迪卢克按按钮|麻油按按钮,dx,advanced,7+,7.8,-,293,44,8,13,5,363,true,true,true,true,false,maimaiでらっくす,1004,2019-07-11
MAXRAGE,MAXRAGE,EBIMAYO,222,maimai,3d63e8574fb1ce6b571cbc21bb14c980a24738e0f36e109a1fe5ac8c46b917bc,false,false,极怒|满怒|迪卢克按按钮|麻油按按钮,dx,expert,11,11.4,小鳥遊さん,527,57,19,43,27,673,true,true,true,true,false,maimaiでらっくす,1004,2019-07-11
MAXRAGE,MAXRAGE,EBIMAYO,222,maimai,3d63e8574fb1ce6b571cbc21bb14c980a24738e0f36e109a1fe5ac8c46b917bc,false,false,极怒|满怒|迪卢克按按钮|麻油按按钮,dx,master,13+,13.8,玉子豆腐,650,35,107,114,32,938,true,true,true,true,false,maimaiでらっくす,1004,2019-07-11
MAXRAGE,MAXRAGE,EBIMAYO,222,maimai,3d63e8574fb1ce6b571cbc21bb14c980a24738e0f36e109a1fe5ac8c46b917bc,false,false,极怒|满怒|迪卢克按按钮|麻油按按钮,dx,remaster,14,14.2,サファ太,731,73,79,43,39,965,true,true,true,true,false,maimaiでらっくす,1004,2021-12-02
バーチャルダム　ネーション,バーチャルダム　ネーション,Sampling Masters MEGA,210,maimai,4725fd0a1119bf56e0f3141058148e24bd73c8721a96cb2677786176d8f87aab,false,false,虚拟赛车,dx,basic,4,4,-,141,13,4,14,3,175,true,true,true,true,false,maimaiでらっくす,1005,2019-07-11
バーチャルダム　ネーション,バーチャルダム　ネーション,Sampling Masters MEGA,210,maimai,4725fd0a1119bf56e0f3141058148e24bd73c8721a96cb2677786176d8f87aab,false,false,虚拟赛车,dx,advanced,8,8,-,279,31,13,26,2,351,true,true,true,true,false,maimaiでらっくす,1005,2019-07-11
バーチャルダム　ネーション,バーチャルダム　ネーション,Sampling Masters MEGA,210,maimai,4725fd0a1119bf56e0f3141058148e24bd73c8721a96cb2677786176d8f87aab,false,false,虚拟赛车,dx,expert,10+,10.8,サファ太,483,89,10,60,11,653,true,true,true,true,false,maimaiでらっくす,1005,2019-07-11
バーチャルダム　ネーション,バーチャルダム　ネーション,Sampling Masters MEGA,210,maimai,4725fd0a1119bf56e0f3141058148e24bd73c8721a96cb2677786176d8f87aab,false,false,虚拟赛车,dx,master,13+,13.6,はっぴー,609,67,79,148,6,909,true,true,true,true,false,maimaiでらっくす,1005,2019-07-11
バーチャルダム　ネーション,バーチャルダム　ネーション,Sampling Masters MEGA,210,maimai,4725fd0a1119bf56e0f3141058148e24bd73c8721a96cb2677786176d8f87aab,false,false,虚拟赛车,dx,remaster,14,14.4,ぴちネコ,640,71,129,100,44,984,true,true,true,true,false,maimaiでらっくす,1005,2019-07-11
P-qoq,P-qoq,owl＊tree,175,maimai,0df90ad0ffe3ff60b7c421c0de7ec875533047bd00a265c73f7542f2bae4cf46,false,false,孔雀|灯射来红,dx,basic,2,2,-,96,7,1,13,2,119,true,true,true,true,false,maimaiでらっくす,1006,2019-07-11
P-qoq,P-qoq,owl＊tree,175,maimai,0df90ad0ffe3ff60b7c421c0de7ec875533047bd00a265c73f7542f2bae4cf46,false,false,孔雀|灯射来红,dx,advanced,7,7,-,262,20,11,20,2,315,true,true,true,true,false,maimaiでらっくす,1006,2019-07-11
P-qoq,P-qoq,owl＊tree,175,maimai,0df90ad0ffe3ff60b7c421c0de7ec875533047bd00a265c73f7542f2bae4cf46,false,false,孔雀|灯射来红,dx,expert,10,10.5,華火職人,313,71,13,64,27,488,true,true,true,true,false,maimaiでらっくす,1006,2019-07-11
P-qoq,P-qoq,owl＊tree,175,maimai,0df90ad0ffe3ff60b7c421c0de7ec875533047bd00a265c73f7542f2bae4cf46,false,false,孔雀|灯射来红,dx,master,13,13.2,Jack,601,53,114,109,18,895,true,true,true,true,false,maimaiでらっくす,1006,2019-07-11
超常マイマイン,超常マイマイン,ナユタン星人,178,maimai,11d597973944954c31c3bcaf1d1519d0ba6105aa7e1ecca08f8395782882c233,false,false,Chojo maimain|Paranormal my mind|旋转迪拉熊|超常|超常maimai,dx,basic,3,3,-,121,14,3,9,4,151,true,true,true,true,false,maimaiでらっくす,1007,2019-07-11
超常マイマイン,超常マイマイン,ナユタン星人,178,maimai,11d597973944954c31c3bcaf1d1519d0ba6105aa7e1ecca08f8395782882c233,false,false,Chojo maimain|Paranormal my mind|旋转迪拉熊|超常|超常maimai,dx,advanced,7,7,-,260,35,12,19,5,331,true,true,true,true,false,maimaiでらっくす,1007,2019-07-11
超常マイマイン,超常マイマイン,ナユタン星人,178,maimai,11d597973944954c31c3bcaf1d1519d0ba6105aa7e1ecca08f8395782882c233,false,false,Chojo maimain|Paranormal my mind|旋转迪拉熊|超常|超常maimai,dx,expert,10,10.3,小鳥遊さん,522,57,9,34,26,648,true,true,true,true,false,maimaiでらっくす,1007,2019-07-11
超常マイマイン,超常マイマイン,ナユタン星人,178,maimai,11d597973944954c31c3bcaf1d1519d0ba6105aa7e1ecca08f8395782882c233,false,false,Chojo maimain|Paranormal my mind|旋转迪拉熊|超常|超常maimai,dx,master,12+,12.7,はっぴー,726,19,99,124,18,986,true,true,true,true,false,maimaiでらっくす,1007,2019-07-11
超常マイマイン,超常マイマイン,ナユタン星人,178,maimai,11d597973944954c31c3bcaf1d1519d0ba6105aa7e1ecca08f8395782882c233,false,false,Chojo maimain|Paranormal my mind|旋转迪拉熊|超常|超常maimai,dx,remaster,13+,13.8,ロシアンブラック,663,121,110,122,53,1069,true,true,true,false,false,maimaiでらっくす,1007,2022-08-25
Crazy Circle,Crazy Circle,みきとP feat. FantasticYouth,145,maimai,5f4321cea5a91fcb98fd20caa789a43bf3743aebe10c536d37ae11a6e9ee6d6e,false,false,疯圈,dx,basic,2,2,-,126,5,7,9,2,149,true,true,true,true,false,maimaiでらっくす,1008,2019-07-11
Crazy Circle,Crazy Circle,みきとP feat. FantasticYouth,145,maimai,5f4321cea5a91fcb98fd20caa789a43bf3743aebe10c536d37ae11a6e9ee6d6e,false,false,疯圈,dx,advanced,6,6.8,-,308,3,16,36,16,379,true,true,true,true,false,maimaiでらっくす,1008,2019-07-11
Crazy Circle,Crazy Circle,みきとP feat. FantasticYouth,145,maimai,5f4321cea5a91fcb98fd20caa789a43bf3743aebe10c536d37ae11a6e9ee6d6e,false,false,疯圈,dx,expert,9,9.3,はっぴー,328,57,29,42,7,463,true,true,true,true,false,maimaiでらっくす,1008,2019-07-11
Crazy Circle,Crazy Circle,みきとP feat. FantasticYouth,145,maimai,5f4321cea5a91fcb98fd20caa789a43bf3743aebe10c536d37ae11a6e9ee6d6e,false,false,疯圈,dx,master,12+,12.6,Jack,671,64,73,78,24,910,true,true,true,true,false,maimaiでらっくす,1008,2019-07-11
STEREOSCAPE,STEREOSCAPE,164 feat. めいちゃん,164,maimai,45973ad6d56a504d9077fda2a82cc865fe238b34f236f3b9fd5ece675610201b,false,false,天体观测,dx,basic,3,3,-,106,9,5,10,2,132,true,true,true,true,false,maimaiでらっくす,1009,2019-07-11
STEREOSCAPE,STEREOSCAPE,164 feat. めいちゃん,164,maimai,45973ad6d56a504d9077fda2a82cc865fe238b34f236f3b9fd5ece675610201b,false,false,天体观测,dx,advanced,6,6.8,-,192,37,13,26,12,280,true,true,true,true,false,maimaiでらっくす,1009,2019-07-11
STEREOSCAPE,STEREOSCAPE,164 feat. めいちゃん,164,maimai,45973ad6d56a504d9077fda2a82cc865fe238b34f236f3b9fd5ece675610201b,false,false,天体观测,dx,expert,9,9.5,はっぴー,323,29,27,25,5,409,true,true,true,true,false,maimaiでらっくす,1009,2019-07-11
STEREOSCAPE,STEREOSCAPE,164 feat. めいちゃん,164,maimai,45973ad6d56a504d9077fda2a82cc865fe238b34f236f3b9fd5ece675610201b,false,false,天体观测,dx,master,12,12.4,華火職人,379,58,57,83,25,602,true,true,true,true,false,maimaiでらっくす,1009,2019-07-11
STEREOSCAPE,STEREOSCAPE,164 feat. めいちゃん,164,maimai,45973ad6d56a504d9077fda2a82cc865fe238b34f236f3b9fd5ece675610201b,false,false,天体观测,dx,remaster,13,13.3,Jack,529,31,109,47,17,733,true,true,true,false,false,maimaiでらっくす,1009,2023-11-23
HOT LIMIT,HOT LIMIT,T.M.Revolution [covered by 光吉猛修],138,POPS＆アニメ,70d54a3484ad2df05527eb4f4a5c6d9be6be58395785c86a6bf9ec035921baad,false,false,热极限,dx,basic,3,3,-,96,2,1,9,4,112,true,true,true,true,false,maimaiでらっくす,1037,2019-07-11
HOT LIMIT,HOT LIMIT,T.M.Revolution [covered by 光吉猛修],138,POPS＆アニメ,70d54a3484ad2df05527eb4f4a5c6d9be6be58395785c86a6bf9ec035921baad,false,false,热极限,dx,advanced,6,6,-,165,17,9,13,13,217,true,true,true,true,false,maimaiでらっくす,1037,2019-07-11
HOT LIMIT,HOT LIMIT,T.M.Revolution [covered by 光吉猛修],138,POPS＆アニメ,70d54a3484ad2df05527eb4f4a5c6d9be6be58395785c86a6bf9ec035921baad,false,false,热极限,dx,expert,9,9.4,華火職人,200,38,16,49,20,323,true,true,true,true,false,maimaiでらっくす,1037,2019-07-11
HOT LIMIT,HOT LIMIT,T.M.Revolution [covered by 光吉猛修],138,POPS＆アニメ,70d54a3484ad2df05527eb4f4a5c6d9be6be58395785c86a6bf9ec035921baad,false,false,热极限,dx,master,12,12,小鳥遊さん,432,34,30,44,23,563,true,true,true,true,false,maimaiでらっくす,1037,2019-07-11
メルト,メルト,supercell,170,niconico＆ボーカロイド,f3d8ecb64814e1d7783d3d0e1c2e28a470024698a34790a43f5a01a4a301f29f,false,false,melt|Melt|meruto,dx,basic,3,3,-,103,10,7,13,4,137,true,true,true,true,false,maimaiでらっくす,1043,2019-07-11
メルト,メルト,supercell,170,niconico＆ボーカロイド,f3d8ecb64814e1d7783d3d0e1c2e28a470024698a34790a43f5a01a4a301f29f,false,false,melt|Melt|meruto,dx,advanced,6,6,-,242,24,8,23,5,302,true,true,true,true,false,maimaiでらっくす,1043,2019-07-11
メルト,メルト,supercell,170,niconico＆ボーカロイド,f3d8ecb64814e1d7783d3d0e1c2e28a470024698a34790a43f5a01a4a301f29f,false,false,melt|Melt|meruto,dx,expert,8+,8.8,華火職人,368,49,39,27,14,497,true,true,true,true,false,maimaiでらっくす,1043,2019-07-11
メルト,メルト,supercell,170,niconico＆ボーカロイド,f3d8ecb64814e1d7783d3d0e1c2e28a470024698a34790a43f5a01a4a301f29f,false,false,melt|Melt|meruto,dx,master,11+,11.8,ロシェ@ペンギン,406,59,96,31,5,597,true,true,true,true,false,maimaiでらっくす,1043,2019-07-11
メルティランドナイトメア,メルティランドナイトメア,はるまきごはん feat.初音ミク,140,niconico＆ボーカロイド,05f58568b862a9425daf5a27991988eba2adfcbdc15517e4fbc1e041c3ed8680,false,false,melty land nightmare|Melty Land Nightmare|meltyland,dx,basic,2,2,-,85,5,7,11,3,111,true,true,true,true,false,maimaiでらっくす,1044,2019-07-11
メルティランドナイトメア,メルティランドナイトメア,はるまきごはん feat.初音ミク,140,niconico＆ボーカロイド,05f58568b862a9425daf5a27991988eba2adfcbdc15517e4fbc1e041c3ed8680,false,false,melty land nightmare|Melty Land Nightmare|meltyland,dx,advanced,6,6.5,-,212,18,8,24,4,266,true,true,true,true,false,maimaiでらっくす,1044,2019-07-11
メルティランドナイトメア,メルティランドナイトメア,はるまきごはん feat.初音ミク,140,niconico＆ボーカロイド,05f58568b862a9425daf5a27991988eba2adfcbdc15517e4fbc1e041c3ed8680,false,false,melty land nightmare|Melty Land Nightmare|meltyland,dx,expert,8+,8.7,ロシェ@ペンギン,291,52,29,39,6,417,true,true,true,true,false,maimaiでらっくす,1044,2019-07-11
メルティランドナイトメア,メルティランドナイトメア,はるまきごはん feat.初音ミク,140,niconico＆ボーカロイド,05f58568b862a9425daf5a27991988eba2adfcbdc15517e4fbc1e041c3ed8680,false,false,melty land nightmare|Melty Land Nightmare|meltyland,dx,master,11+,11.9,はっぴー,440,20,78,32,3,573,true,true,true,true,false,maimaiでらっくす,1044,2019-07-11
アディショナルメモリー,アディショナルメモリー,じん,200,niconico＆ボーカロイド,2b3e0493a09478f913b335fac8e66fe1a0af2b599d05e25f39924aa2fd361693,false,false,回忆追加,dx,basic,2,2,-,68,7,4,12,4,95,true,true,true,true,false,maimaiでらっくす,1046,2019-07-11
アディショナルメモリー,アディショナルメモリー,じん,200,niconico＆ボーカロイド,2b3e0493a09478f913b335fac8e66fe1a0af2b599d05e25f39924aa2fd361693,false,false,回忆追加,dx,advanced,6,6.8,-,216,13,12,10,6,257,true,true,true,true,false,maimaiでらっくす,1046,2019-07-11
アディショナルメモリー,アディショナルメモリー,じん,200,niconico＆ボーカロイド,2b3e0493a09478f913b335fac8e66fe1a0af2b599d05e25f39924aa2fd361693,false,false,回忆追加,dx,expert,9+,9.9,ロシェ@ペンギン,365,46,10,21,8,450,true,true,true,true,false,maimaiでらっくす,1046,2019-07-11
アディショナルメモリー,アディショナルメモリー,じん,200,niconico＆ボーカロイド,2b3e0493a09478f913b335fac8e66fe1a0af2b599d05e25f39924aa2fd361693,false,false,回忆追加,dx,master,12,12.5,シチミヘルツ,423,43,91,10,18,585,true,true,true,true,false,maimaiでらっくす,1046,2019-07-11
ナイト・オブ・ナイツ (Cranky Remix),ナイト・オブ・ナイツ (Cranky Remix),ビートまりお × Cranky,180,東方Project,2b13512e79e755b1429e4eeaf0ec5933f13aa0ed669ee237a0d402f7d9ab018b,false,false,dx夜骑|Knight of nights cranky remix|kon cranky|Night of Knights cranky remix|nok cranky|remix夜骑,dx,basic,4,4,-,124,5,6,23,6,164,true,true,true,true,false,maimaiでらっくす,1048,2019-07-11
ナイト・オブ・ナイツ (Cranky Remix),ナイト・オブ・ナイツ (Cranky Remix),ビートまりお × Cranky,180,東方Project,2b13512e79e755b1429e4eeaf0ec5933f13aa0ed669ee237a0d402f7d9ab018b,false,false,dx夜骑|Knight of nights cranky remix|kon cranky|Night of Knights cranky remix|nok cranky|remix夜骑,dx,advanced,7,7,-,265,29,14,10,6,324,true,true,true,true,false,maimaiでらっくす,1048,2019-07-11
ナイト・オブ・ナイツ (Cranky Remix),ナイト・オブ・ナイツ (Cranky Remix),ビートまりお × Cranky,180,東方Project,2b13512e79e755b1429e4eeaf0ec5933f13aa0ed669ee237a0d402f7d9ab018b,false,false,dx夜骑|Knight of nights cranky remix|kon cranky|Night of Knights cranky remix|nok cranky|remix夜骑,dx,expert,10,10.4,某S氏,386,47,27,53,35,548,true,true,true,true,false,maimaiでらっくす,1048,2019-07-11
ナイト・オブ・ナイツ (Cranky Remix),ナイト・オブ・ナイツ (Cranky Remix),ビートまりお × Cranky,180,東方Project,2b13512e79e755b1429e4eeaf0ec5933f13aa0ed669ee237a0d402f7d9ab018b,false,false,dx夜骑|Knight of nights cranky remix|kon cranky|Night of Knights cranky remix|nok cranky|remix夜骑,dx,master,13,13.2,小鳥遊さん,571,33,50,127,30,811,true,true,true,true,false,maimaiでらっくす,1048,2019-07-11
Strobe♡Girl,Strobe♡Girl,colate,190,niconico＆ボーカロイド,4287abf562bc1939f41285911589361dd2571ae8d514de4df58d8d0beaedbf28,false,false,,dx,basic,2,2,-,59,11,3,16,1,90,true,true,true,true,false,maimaiでらっくす,1050,2019-07-11
Strobe♡Girl,Strobe♡Girl,colate,190,niconico＆ボーカロイド,4287abf562bc1939f41285911589361dd2571ae8d514de4df58d8d0beaedbf28,false,false,,dx,advanced,7,7.2,-,226,7,22,23,6,284,true,true,true,true,false,maimaiでらっくす,1050,2019-07-11
Strobe♡Girl,Strobe♡Girl,colate,190,niconico＆ボーカロイド,4287abf562bc1939f41285911589361dd2571ae8d514de4df58d8d0beaedbf28,false,false,,dx,expert,10,10,華火職人,251,52,16,35,27,381,true,true,true,true,false,maimaiでらっくす,1050,2019-07-11
Strobe♡Girl,Strobe♡Girl,colate,190,niconico＆ボーカロイド,4287abf562bc1939f41285911589361dd2571ae8d514de4df58d8d0beaedbf28,false,false,,dx,master,12+,12.6,小鳥遊さん,408,67,68,32,22,597,true,true,true,true,false,maimaiでらっくす,1050,2019-07-11
イカサマライフゲイム,イカサマライフゲイム,kemu,200,niconico＆ボーカロイド,2f96828daef983dac3fce9f3b592cd62f535a8b52d31b966f252e8c07ddbcd8f,false,false,Ikasama|Ikasama Life Game|骗人的生命游戏,dx,basic,4,4,-,145,17,5,6,8,181,true,true,true,true,false,maimaiでらっくす,1084,2019-07-19
イカサマライフゲイム,イカサマライフゲイム,kemu,200,niconico＆ボーカロイド,2f96828daef983dac3fce9f3b592cd62f535a8b52d31b966f252e8c07ddbcd8f,false,false,Ikasama|Ikasama Life Game|骗人的生命游戏,dx,advanced,7+,7.8,-,294,23,15,27,13,372,true,true,true,true,false,maimaiでらっくす,1084,2019-07-19
イカサマライフゲイム,イカサマライフゲイム,kemu,200,niconico＆ボーカロイド,2f96828daef983dac3fce9f3b592cd62f535a8b52d31b966f252e8c07ddbcd8f,false,false,Ikasama|Ikasama Life Game|骗人的生命游戏,dx,expert,10+,10.6,華火職人,467,51,42,61,24,645,true,true,true,true,false,maimaiでらっくす,1084,2019-07-19
イカサマライフゲイム,イカサマライフゲイム,kemu,200,niconico＆ボーカロイド,2f96828daef983dac3fce9f3b592cd62f535a8b52d31b966f252e8c07ddbcd8f,false,false,Ikasama|Ikasama Life Game|骗人的生命游戏,dx,master,12+,12.9,すきやき奉行,593,51,114,65,31,854,true,true,true,true,false,maimaiでらっくす,1084,2019-07-19
STARTLINER,STARTLINER,曲：kz(livetune)／歌：オンゲキシューターズ,135,オンゲキ＆CHUNITHM,c1d30d1f5563a18d8b2521a5868592f3bd1ae5d8a45e1d3b19afde189d1cb849,false,false,,dx,basic,2,2,-,112,9,5,6,5,137,true,true,true,true,false,maimaiでらっくす,1010,2019-07-26
STARTLINER,STARTLINER,曲：kz(livetune)／歌：オンゲキシューターズ,135,オンゲキ＆CHUNITHM,c1d30d1f5563a18d8b2521a5868592f3bd1ae5d8a45e1d3b19afde189d1cb849,false,false,,dx,advanced,6,6.2,-,190,27,18,27,4,266,true,true,true,true,false,maimaiでらっくす,1010,2019-07-26
STARTLINER,STARTLINER,曲：kz(livetune)／歌：オンゲキシューターズ,135,オンゲキ＆CHUNITHM,c1d30d1f5563a18d8b2521a5868592f3bd1ae5d8a45e1d3b19afde189d1cb849,false,false,,dx,expert,9,9.1,華火職人,249,48,24,30,19,370,true,true,true,true,false,maimaiでらっくす,1010,2019-07-26
STARTLINER,STARTLINER,曲：kz(livetune)／歌：オンゲキシューターズ,135,オンゲキ＆CHUNITHM,c1d30d1f5563a18d8b2521a5868592f3bd1ae5d8a45e1d3b19afde189d1cb849,false,false,,dx,master,11+,11.8,ロシェ@ペンギン,293,53,75,92,8,521,true,true,true,true,false,maimaiでらっくす,1010,2019-07-26
STARTLINER,STARTLINER,曲：kz(livetune)／歌：オンゲキシューターズ,135,オンゲキ＆CHUNITHM,c1d30d1f5563a18d8b2521a5868592f3bd1ae5d8a45e1d3b19afde189d1cb849,false,false,,dx,remaster,12,12.3,はっぴー,334,33,36,131,33,567,true,true,true,false,false,maimaiでらっくす,1010,2023-11-23
アカリがやってきたぞっ,アカリがやってきたぞっ,GYARI,136,niconico＆ボーカロイド,d304693f1697dd15b0d7c6fd50d9d7781134a7119613ce562e5096907833d1ac,false,false,akari|Akari|Akari ga yattekitazou|Akari has Arrived|小灯|来了哦,dx,basic,3,3,-,145,10,3,8,9,175,true,true,true,true,false,maimaiでらっくす,1073,2019-07-26
アカリがやってきたぞっ,アカリがやってきたぞっ,GYARI,136,niconico＆ボーカロイド,d304693f1697dd15b0d7c6fd50d9d7781134a7119613ce562e5096907833d1ac,false,false,akari|Akari|Akari ga yattekitazou|Akari has Arrived|小灯|来了哦,dx,advanced,6,6.7,-,252,22,14,15,12,315,true,true,true,true,false,maimaiでらっくす,1073,2019-07-26
アカリがやってきたぞっ,アカリがやってきたぞっ,GYARI,136,niconico＆ボーカロイド,d304693f1697dd15b0d7c6fd50d9d7781134a7119613ce562e5096907833d1ac,false,false,akari|Akari|Akari ga yattekitazou|Akari has Arrived|小灯|来了哦,dx,expert,10,10.3,華火職人,347,80,59,51,23,560,true,true,true,true,false,maimaiでらっくす,1073,2019-07-26
アカリがやってきたぞっ,アカリがやってきたぞっ,GYARI,136,niconico＆ボーカロイド,d304693f1697dd15b0d7c6fd50d9d7781134a7119613ce562e5096907833d1ac,false,false,akari|Akari|Akari ga yattekitazou|Akari has Arrived|小灯|来了哦,dx,master,12+,12.7,Moon Strix,353,52,119,97,11,632,true,true,true,true,false,maimaiでらっくす,1073,2019-07-26
Jump!! Jump!! Jump!!,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,オンゲキ＆CHUNITHM,4d80c1e9b6c6b2ec1430a1c1bcba3298fcebe12c921b14c8b0df707a302db3e3,false,false,more more jump|跳跳跳,dx,basic,3,3,-,120,15,4,14,3,156,true,true,true,true,false,maimaiでらっくす,1080,2019-07-26
Jump!! Jump!! Jump!!,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,オンゲキ＆CHUNITHM,4d80c1e9b6c6b2ec1430a1c1bcba3298fcebe12c921b14c8b0df707a302db3e3,false,false,more more jump|跳跳跳,dx,advanced,7,7.5,-,253,43,11,17,14,338,true,true,true,true,false,maimaiでらっくす,1080,2019-07-26
Jump!! Jump!! Jump!!,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,オンゲキ＆CHUNITHM,4d80c1e9b6c6b2ec1430a1c1bcba3298fcebe12c921b14c8b0df707a302db3e3,false,false,more more jump|跳跳跳,dx,expert,9,9.5,サファ太,328,64,20,62,6,480,true,true,true,true,false,maimaiでらっくす,1080,2019-07-26
Jump!! Jump!! Jump!!,Jump!! Jump!! Jump!!,曲：宮崎誠／歌：オンゲキシューターズ,183,オンゲキ＆CHUNITHM,4d80c1e9b6c6b2ec1430a1c1bcba3298fcebe12c921b14c8b0df707a302db3e3,false,false,more more jump|跳跳跳,dx,master,12,12,ロシェ@ペンギン,352,61,90,59,12,574,true,true,true,true,false,maimaiでらっくす,1080,2019-07-26
Scarlet Wings,Scarlet Wings,REDALiCE feat. Ayumi Nomiya,183,maimai,40e99eab964e5d02c487469a39abadad9c826c42e2cfed9c4a30edecaafa29d5,false,false,红翼|绯红之翼|鲜红之翼|黑姬,dx,basic,4,4,-,143,15,4,14,9,185,true,true,true,true,false,maimaiでらっくす,1019,2019-08-09
Scarlet Wings,Scarlet Wings,REDALiCE feat. Ayumi Nomiya,183,maimai,40e99eab964e5d02c487469a39abadad9c826c42e2cfed9c4a30edecaafa29d5,false,false,红翼|绯红之翼|鲜红之翼|黑姬,dx,advanced,7+,7.8,-,277,31,14,36,4,362,true,true,true,true,false,maimaiでらっくす,1019,2019-08-09
Scarlet Wings,Scarlet Wings,REDALiCE feat. Ayumi Nomiya,183,maimai,40e99eab964e5d02c487469a39abadad9c826c42e2cfed9c4a30edecaafa29d5,false,false,红翼|绯红之翼|鲜红之翼|黑姬,dx,expert,10,10.5,華火職人,369,35,31,47,26,508,true,true,true,true,false,maimaiでらっくす,1019,2019-08-09
Scarlet Wings,Scarlet Wings,REDALiCE feat. Ayumi Nomiya,183,maimai,40e99eab964e5d02c487469a39abadad9c826c42e2cfed9c4a30edecaafa29d5,false,false,红翼|绯红之翼|鲜红之翼|黑姬,dx,master,12+,12.9,シチミヘルツ,511,29,93,74,40,747,true,true,true,true,false,maimaiでらっくす,1019,2019-08-09
魔ジョ狩リ,魔ジョ狩リ,Nothing But Requiem (feat.Aikapin & Chiyoko),190,maimai,05fc46c438ae18db7f7670884ac2febad6ac4d9c053ee00255c6c643e65378cd,false,false,魔女狩猎|魔狩,dx,basic,5,5,-,140,13,5,16,10,184,true,true,true,true,false,maimaiでらっくす,1021,2019-08-09
魔ジョ狩リ,魔ジョ狩リ,Nothing But Requiem (feat.Aikapin & Chiyoko),190,maimai,05fc46c438ae18db7f7670884ac2febad6ac4d9c053ee00255c6c643e65378cd,false,false,魔女狩猎|魔狩,dx,advanced,8,8.5,-,233,17,10,40,6,306,true,true,true,true,false,maimaiでらっくす,1021,2019-08-09
魔ジョ狩リ,魔ジョ狩リ,Nothing But Requiem (feat.Aikapin & Chiyoko),190,maimai,05fc46c438ae18db7f7670884ac2febad6ac4d9c053ee00255c6c643e65378cd,false,false,魔女狩猎|魔狩,dx,expert,11,11.1,はっぴー,426,34,32,54,4,550,true,true,true,true,false,maimaiでらっくす,1021,2019-08-09
