songId,songTitle,artist,category,version,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,isSpecial,dxdata,divingFish
11120,オトモダチフィルム,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11120,オトモダチフィルム,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11120,オトモダチフィルム,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11121,ビターチョコデコレーション,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11121,ビターチョコデコレーション,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11121,ビターチョコデコレーション,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11121,ビターチョコデコレーション,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11122,アンドロイドガール,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11122,アンドロイドガール,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11122,アンドロイドガール,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11122,アンドロイドガール,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11123,スターリースカイ☆パレード,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11123,スターリースカイ☆パレード,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11123,スターリースカイ☆パレード,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11123,スターリースカイ☆パレード,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11124,スロウダウナー,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11124,スロウダウナー,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11124,スロウダウナー,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11124,スロウダウナー,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11125,クレイジー・ビート,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11125,クレイジー・ビート,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11125,クレイジー・ビート,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11125,クレイジー・ビート,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11126,バイオレンストリガー,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11126,バイオレンストリガー,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11126,バイオレンストリガー,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11126,バイオレンストリガー,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11127,グラーヴェ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11127,グラーヴェ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11127,グラーヴェ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11127,グラーヴェ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11128,KILLER B,梅とら,niconico＆ボーカロイド,maimai でらっくす Splash,dx,basic,3,3,-,97,8,2,14,7,128,false,true,true
11128,KILLER B,梅とら,niconico＆ボーカロイド,maimai でらっくす Splash,dx,advanced,6,6,-,157,36,6,23,4,226,false,true,true
11129,すーぱーぬこになれんかった,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11129,すーぱーぬこになれんかった,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11129,すーぱーぬこになれんかった,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11129,すーぱーぬこになれんかった,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11130,アスヘノBRAVE,M.S.S Project,niconico＆ボーカロイド,maimai でらっくす Splash,dx,basic,4,4,-,104,26,7,12,6,155,false,true,true
11130,アスヘノBRAVE,M.S.S Project,niconico＆ボーカロイド,maimai でらっくす Splash,dx,advanced,6,6,-,204,27,17,24,16,288,false,true,true
11131,深海シティアンダーグラウンド,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11131,深海シティアンダーグラウンド,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11131,深海シティアンダーグラウンド,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11131,深海シティアンダーグラウンド,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11132,表裏一体,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11132,表裏一体,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11132,表裏一体,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11132,表裏一体,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11133,Catch the Wave,livetune,niconico＆ボーカロイド,maimai でらっくす Splash,dx,basic,3,3,-,128,24,4,6,4,166,false,true,true
11133,Catch the Wave,livetune,niconico＆ボーカロイド,maimai でらっくす Splash,dx,advanced,6,6,-,255,22,10,30,10,327,false,true,true
11134,ソリッド,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11134,ソリッド,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11134,ソリッド,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11134,ソリッド,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11135,全力ハッピーライフ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11135,全力ハッピーライフ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11135,全力ハッピーライフ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11135,全力ハッピーライフ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11136,Oath Act,暁Records,東方Project,maimai でらっくす Splash,dx,basic,3,3,-,88,12,4,14,6,124,false,true,true
11136,Oath Act,暁Records,東方Project,maimai でらっくす Splash,dx,advanced,6,6,-,250,6,20,7,4,287,false,true,true
11137,Witches night,Liz Triangle,東方Project,maimai でらっくす Splash,dx,basic,3,3,-,133,6,6,12,8,165,false,true,true
11137,Witches night,Liz Triangle,東方Project,maimai でらっくす Splash,dx,advanced,6,6,-,199,30,12,15,5,261,false,true,true
11138,Drive Your Fire,A-One,東方Project,maimai でらっくす Splash,dx,basic,3,3,-,121,19,4,14,6,164,false,true,true
11138,Drive Your Fire,A-One,東方Project,maimai でらっくす Splash,dx,advanced,6,6,-,230,14,19,27,8,298,false,true,true
11139,wheel,Syrufit + HDLV,東方Project,maimai でらっくす Splash,dx,basic,2,2,-,96,9,4,18,3,130,false,true,true
11139,wheel,Syrufit + HDLV,東方Project,maimai でらっくす Splash,dx,advanced,6,6,-,233,7,8,16,2,266,false,true,true
11140,Black Lair,削除 feat. void (Mournfinale),ゲーム＆バラエティ,maimai でらっくす,dx,basic,5,5,-,108,17,11,39,1,176,false,true,true
11140,Black Lair,削除 feat. void (Mournfinale),ゲーム＆バラエティ,maimai でらっくす,dx,advanced,8,8,-,226,27,20,30,7,310,false,true,true
11141,energy trixxx,KAH,ゲーム＆バラエティ,maimai でらっくす Splash,dx,basic,5,5,-,141,26,8,13,13,201,false,true,true
11141,energy trixxx,KAH,ゲーム＆バラエティ,maimai でらっくす Splash,dx,advanced,7,7,-,172,43,14,52,9,290,false,true,true
11142,NULCTRL,Silentroom,ゲーム＆バラエティ,maimai でらっくす Splash,dx,basic,3,3,-,114,12,2,12,7,147,false,true,true
11142,NULCTRL,Silentroom,ゲーム＆バラエティ,maimai でらっくす Splash,dx,advanced,7+,7.6,-,147,54,8,26,10,245,false,true,true
11143,アトロポスと最果の探究者,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11143,アトロポスと最果の探究者,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11143,アトロポスと最果の探究者,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11143,アトロポスと最果の探究者,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11144,六厘歌,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11144,六厘歌,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11144,六厘歌,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11144,六厘歌,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11145,Entrance,Ice,ゲーム＆バラエティ,,dx,basic,4,4,-,127,9,2,6,6,150,false,true,false
11145,Entrance,Ice,ゲーム＆バラエティ,,dx,advanced,8,8,-,199,22,8,23,15,267,false,true,false
11146,Lunar Mare,xi vs sakuzyo,ゲーム＆バラエティ,,dx,basic,5,5,-,141,24,12,16,9,202,false,true,false
11146,Lunar Mare,xi vs sakuzyo,ゲーム＆バラエティ,,dx,advanced,8,8,-,273,35,19,15,10,352,false,true,false
11147,Saika,Rabpit,ゲーム＆バラエティ,,dx,basic,3,3,-,113,9,6,6,2,136,false,true,false
11147,Saika,Rabpit,ゲーム＆バラエティ,,dx,advanced,7+,7.6,-,167,21,4,38,4,234,false,true,false
11148,CHAOS,Æsir,ゲーム＆バラエティ,,dx,basic,5,5,-,209,12,5,8,6,240,false,true,false
11148,CHAOS,Æsir,ゲーム＆バラエティ,,dx,advanced,7+,7.6,-,230,43,16,17,7,313,false,true,false
11149,Maboroshi,かめりあ(EDP),ゲーム＆バラエティ,,dx,basic,5,5,-,188,19,6,6,10,229,false,true,false
11149,Maboroshi,かめりあ(EDP),ゲーム＆バラエティ,,dx,advanced,7+,7.6,-,235,50,6,23,12,326,false,true,false
11150,ウマイネームイズうまみちゃん,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11150,ウマイネームイズうまみちゃん,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11150,ウマイネームイズうまみちゃん,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11150,ウマイネームイズうまみちゃん,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11151,馬と鹿,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11151,馬と鹿,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11151,馬と鹿,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11151,馬と鹿,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11152,ぼくたちいつでも　しゅわっしゅわ！,IOSYSと愉快な⑨周年フレンズ,東方Project,maimai MURASAKi PLUS,dx,basic,3,3,-,90,39,4,6,7,146,false,true,true
11152,ぼくたちいつでも　しゅわっしゅわ！,IOSYSと愉快な⑨周年フレンズ,東方Project,maimai MURASAKi PLUS,dx,advanced,7,7,-,220,26,6,11,26,289,false,true,true
11152,ぼくたちいつでも　しゅわっしゅわ！,IOSYSと愉快な⑨周年フレンズ,東方Project,maimai MURASAKi PLUS,std,basic,5,5,-,218,8,3,,9,238,false,true,true
11152,ぼくたちいつでも　しゅわっしゅわ！,IOSYSと愉快な⑨周年フレンズ,東方Project,maimai MURASAKi PLUS,std,advanced,7+,7.6,-,247,50,24,,9,330,false,true,true
11153,Boys O’Clock,technoplanet,maimai,maimai でらっくす Splash,dx,basic,5,5,-,139,13,4,13,3,172,false,true,true
11153,Boys O’Clock,technoplanet,maimai,maimai でらっくす Splash,dx,advanced,7+,7.6,-,218,36,11,30,8,303,false,true,true
11154,居並ぶ穀物と溜息まじりの運送屋,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11154,居並ぶ穀物と溜息まじりの運送屋,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11154,居並ぶ穀物と溜息まじりの運送屋,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11154,居並ぶ穀物と溜息まじりの運送屋,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11155,ARAIS,千本松 仁,maimai,maimai でらっくす Splash,dx,basic,6,6,-,156,28,6,8,8,206,false,true,true
11155,ARAIS,千本松 仁,maimai,maimai でらっくす Splash,dx,advanced,8+,8.6,-,374,23,15,15,9,436,false,true,true
11156,マイオドレ！舞舞タイム,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11156,マイオドレ！舞舞タイム,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11156,マイオドレ！舞舞タイム,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11156,マイオドレ！舞舞タイム,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11157,Aetheric Energy,aran,maimai,maimai でらっくす Splash,dx,basic,5,5,-,133,7,4,18,7,169,false,true,true
11157,Aetheric Energy,aran,maimai,maimai でらっくす Splash,dx,advanced,7+,7.6,-,256,42,4,33,8,343,false,true,true
11158,Komplexe,雄之助 feat. Sennzai,maimai,maimai でらっくす Splash,dx,basic,3,3,-,105,10,3,17,2,137,false,true,true
11158,Komplexe,雄之助 feat. Sennzai,maimai,maimai でらっくす Splash,dx,advanced,7+,7.6,-,147,48,17,19,2,233,false,true,true
11159,Beautiful Future,PSYQUI,maimai,maimai でらっくす Splash,dx,basic,4,4,-,157,9,2,6,7,181,false,true,true
11159,Beautiful Future,PSYQUI,maimai,maimai でらっくす Splash,dx,advanced,8,8,-,309,33,4,33,6,385,false,true,true
11160,Mutation,Laur,maimai,maimai でらっくす Splash,dx,basic,5,5,-,198,5,3,6,9,221,false,true,true
11160,Mutation,Laur,maimai,maimai でらっくす Splash,dx,advanced,8,8,-,289,29,9,35,13,375,false,true,true
11161,オリフィス,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11161,オリフィス,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11161,オリフィス,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11161,オリフィス,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11162,ユメヒバナ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11162,ユメヒバナ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11162,ユメヒバナ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11162,ユメヒバナ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11163,REAL VOICE,達見 恵 featured by 佐野 宏晃,maimai,maimai でらっくす Splash,dx,basic,3,3,-,113,22,4,9,4,152,false,true,true
11163,REAL VOICE,達見 恵 featured by 佐野 宏晃,maimai,maimai でらっくす Splash,dx,advanced,7+,7.6,-,278,28,17,10,4,337,false,true,true
11164,パラボラ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11164,パラボラ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11164,パラボラ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11164,パラボラ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11165,Regulus,お月さま交響曲,maimai,maimai でらっくす Splash,dx,basic,5,5,-,126,22,6,19,7,180,false,true,true
11165,Regulus,お月さま交響曲,maimai,maimai でらっくす Splash,dx,advanced,8,8,-,346,13,37,17,12,425,false,true,true
11166,ワンダーシャッフェンの法則,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11166,ワンダーシャッフェンの法則,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11166,ワンダーシャッフェンの法則,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11166,ワンダーシャッフェンの法則,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11167,BIRTH,llliiillliiilll,maimai,maimai でらっくす Splash,dx,basic,3,3,-,117,13,5,11,9,155,false,true,true
11167,BIRTH,llliiillliiilll,maimai,maimai でらっくす Splash,dx,advanced,7+,7.6,-,285,17,24,16,10,352,false,true,true
11168,シアトリカル・ケース,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11168,シアトリカル・ケース,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11168,シアトリカル・ケース,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11168,シアトリカル・ケース,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11169,ステップアンドライム,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11169,ステップアンドライム,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11169,ステップアンドライム,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11169,ステップアンドライム,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11170,届かない花束,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11170,届かない花束,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11170,届かない花束,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11170,届かない花束,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11171,YURUSHITE,t+pazolite,オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,basic,5,5,-,155,18,6,14,5,198,false,true,true
11171,YURUSHITE,t+pazolite,オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,advanced,8+,8.6,-,458,15,17,16,14,520,false,true,true
11172,ポケットからぬりつぶせ！,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11172,ポケットからぬりつぶせ！,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11172,ポケットからぬりつぶせ！,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11172,ポケットからぬりつぶせ！,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11173,トリドリ⇒モリモリ！Lovely fruits☆,曲：やしきん／歌：柏木 美亜(CV：和氣 あず未),オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,basic,4,4,-,152,19,7,16,10,204,false,true,true
11173,トリドリ⇒モリモリ！Lovely fruits☆,曲：やしきん／歌：柏木 美亜(CV：和氣 あず未),オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,advanced,7+,7.6,-,262,35,14,52,10,373,false,true,true
11174,Desperado Waltz,ぺのれり,オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,basic,5,5,-,129,21,4,10,4,168,false,true,true
11174,Desperado Waltz,ぺのれり,オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,advanced,8,8,-,270,31,18,37,12,368,false,true,true
11175,宛城、炎上！！,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11175,宛城、炎上！！,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11175,宛城、炎上！！,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11175,宛城、炎上！！,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11176,Climax,USAO,オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,basic,4,4,-,196,15,2,4,10,227,false,true,true
11176,Climax,USAO,オンゲキ＆CHUNITHM,maimai でらっくす Splash,dx,advanced,8,8,-,415,9,22,17,15,478,false,true,true
11177,レーイレーイ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11177,レーイレーイ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11177,レーイレーイ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11177,レーイレーイ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11178,ノーポイッ!,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11178,ノーポイッ!,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11178,ノーポイッ!,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11178,ノーポイッ!,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11179,町かどタンジェント,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11179,町かどタンジェント,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11179,町かどタンジェント,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11179,町かどタンジェント,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11180,紅蓮華,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11180,紅蓮華,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11180,紅蓮華,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11180,紅蓮華,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11182,MIRACLE RUSH,StylipS,POPS＆アニメ,,dx,basic,3,3,-,82,13,1,9,2,107,false,true,false
11182,MIRACLE RUSH,StylipS,POPS＆アニメ,,dx,advanced,6,6,-,158,14,9,8,2,191,false,true,false
11183,お願いマッスル,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11183,お願いマッスル,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11183,お願いマッスル,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11183,お願いマッスル,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11184,Virtual to LIVE,にじさんじ,POPS＆アニメ,maimai でらっくす Splash,dx,basic,3,3,-,106,7,2,10,4,129,false,true,true
11184,Virtual to LIVE,にじさんじ,POPS＆アニメ,maimai でらっくす Splash,dx,advanced,6,6,-,207,14,8,17,2,248,false,true,true
11185,命に嫌われている,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11185,命に嫌われている,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11185,命に嫌われている,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11185,命に嫌われている,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11186,アンクローズ・ヒューマン,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11186,アンクローズ・ヒューマン,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11186,アンクローズ・ヒューマン,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
11186,アンクローズ・ヒューマン,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
11187,乙女解剖,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
11187,乙女解剖,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
11187,乙女解剖,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
